CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication,VL_Million,AN_Million,PerformancePositive
MA0000041717,4171,HORIZON COURT TERME,SAHAM CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,8498013617.52,1528.35,0.01056,0.000196,0.000602,0.003605,0.008419,0.013448,0.026338,0.067239,0.109969,0.146747,2026-05-11,Quotidienne,0.00152835,8498.01361752,True
MA0000041709,4170,HORIZON EPARGNE,SAHAM CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,871850114.42,257.24,0.000973,-0.00622,0.010052,0.048376,0.017,,,,,,2026-05-11,Quotidienne,0.00025724,871.85011442,True
MA0000030512,3051,HORIZON EXPANSION,UPLINE CAPITAL MANAGEMENT,SICAV,DIVERSIFIÉ,-,40% TMP + 60% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.005,0.02,BCP,UPLINE CAPITAL MANAGEMENT,4694184.49,42674.4,0.004254,-0.003148,0.0056,0.025886,0.012497,-0.021029,0.036412,0.229361,0.424842,0.339129,2026-05-11,Quotidienne,0.0426744,4.6941844900000005,True
MA0000030777,3077,HORIZON LIQUIDITE,SAHAM CAPITAL GESTION,SICAV,MONÉTAIRE,"[0  0,5[",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,529003356.02,214.91,0.007832,0.000186,0.000372,0.002145,0.005756,0.010723,0.02129,0.05183,0.083762,0.115741,2026-05-11,Quotidienne,0.00021491,529.00335602,True
MA0000036584,3658,HORIZON NOVA,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5[",TMP INTERBANCAIRE,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,SAHAM BANK,1589672.77,1511.09,0.005878,0.000132,0.000278,0.001684,0.004247,0.007803,0.015095,0.037886,0.064148,0.088282,2026-05-11,Quotidienne,0.0015110899999999999,1.58967277,True
MA0000042574,4257,HORIZON OBLI BANQUES,SAHAM CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.0075,SAHAM BANK,SAHAM BANK,652827937.68,215.1,0.00877,0.000186,0.000465,0.003265,0.0074,0.011474,0.023165,0.062327,0.102286,,2026-05-11,Quotidienne,0.0002151,652.82793768,True
MA0000030785,3078,HORIZON OBLIG PLUS,SAHAM CAPITAL GESTION,SICAV,OMLT,"]2,5  6,5]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.005,0.001,0.02,SAHAM BANK,SAHAM BANK,1420133075.54,248.05,-0.004695,-0.000121,0.001777,0.007473,0.004658,,,,,,2026-05-11,Quotidienne,0.00024805,1420.13307554,False
MA0000041741,4174,HORIZON PREMIUM,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"]0 0,5]",60% TMP + 40% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,45855396.35,1145.42,0.00706,0.000157,0.000341,0.001662,0.004887,0.009465,0.018839,0.044719,0.075855,0.10986,2026-05-11,Quotidienne,0.00114542,45.85539635,True
MA0000041931,4193,HORIZON TREASURY FUND,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5]",75% MONIA + 25% MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,SAHAM BANK,SAHAM BANK,131505449.93,1169.73,0.007311,0.000154,0.000359,0.002082,0.005018,0.009641,0.019,0.044458,0.073166,,2026-05-11,Quotidienne,0.0011697300000000001,131.50544993,True
MA0000042608,4260,INSTIMONETAIRE,CIH CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"[0  0,5]",TMI(jj),QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,12185173.91,138.86,0.012025,0.000144,0.000288,0.003759,0.010479,0.018932,0.038594,0.074768,0.089525,0.106014,2026-05-11,Quotidienne,0.00013886,12.18517391,True
MA0000030488,3048,IRAD,BMCE CAPITAL GESTION,SICAV,MONÉTAIRE,"<0,5",Taux Repo au jour le jour,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.015,BANK OF AFRICA,BMCE CAPITAL GESTION,4651034422.99,2771.39,0.009533,0.000206,0.000469,0.002717,0.006914,0.012709,0.02578,0.060081,0.098485,0.140138,2026-05-11,Quotidienne,0.00277139,4651.03442299,True
MA0000038358,3835,IRGAM BALANCE,IRG ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,3082741355.82,124.17,-0.015774,-0.00257,0.005914,0.025774,0.001371,-0.051558,0.0038,0.235031,0.449399,0.213427,2026-05-11,Quotidienne,0.00012417,3082.74135582,False
MA0000038333,3833,IRGAM SECURIFINANCE,IRG ASSET MANAGEMENT,FCP,MONÉTAIRE,"]0   0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,475874373.65,118.79,0.00969,0.000168,0.000421,0.00287,0.007805,0.013048,0.025289,0.085038,0.19447,0.130472,2026-05-11,Quotidienne,0.00011879,475.87437365,True
MA0000041402,4140,IRGAM SECURIPLUS,IRG ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BCP,IRG ASSET MANAGEMENT,660536.42,126.64,0.008039,0.000158,0.000474,0.002533,0.006437,0.010211,0.017597,0.046871,0.080915,0.110585,2026-05-11,Quotidienne,0.00012664,0.66053642,True
MA0000040149,4014,KENZ PLUS,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.003,BCP,UPLINE CAPITAL MANAGEMENT,4752717484.43,211.51,0.008583,0.000142,0.000378,0.002417,0.006184,0.011768,0.022924,0.055071,0.089303,0.125053,2026-05-11,Quotidienne,0.00021150999999999999,4752.717484430001,True
MA0000040065,4006,KENZ RENDEMENT,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI,QUOTIDIENNE,FGP,MIXTE,0.003,0.003,0.02,BCP,UPLINE CAPITAL MANAGEMENT,966360219.28,595.0,-0.003066,-0.00325,0.006751,0.027847,0.009621,-0.029316,0.031858,0.31063,0.566532,0.370399,2026-05-11,Quotidienne,0.000595,966.36021928,False
MA0000041501,4150,LIBERIS SERENITE,WAFA GESTION,FCP,OMLT,"]1,1 10]",MBI GLOBAL,QUOTIDIENNE,FNPP,MIXTE,0.03,0.015,0.02,CDM,CREDIT DU MAROC,1404035718.45,1151.9,-0.007962,0.000304,0.001948,0.011388,0.007408,-0.010363,0.010965,0.129863,0.255559,0.140639,2026-05-11,Quotidienne,0.0011519000000000002,1404.03571845,False
MA0000040180,4018,OBLIDYNAMIC,WAFA GESTION,SICAV,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,1362068026.66,209.57,0.009635,0.000143,0.000286,0.003255,0.007742,0.012024,0.026147,0.062136,0.103232,0.125994,2026-05-11,Quotidienne,0.00020957,1362.06802666,True
MA0000040396,4039,OBLITOP,WAFA GESTION,SICAV,OCT,"]0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.01,0.01,ATTIJARIWAFA BANK,WAFA GESTION,14152021338.31,2378.85,0.010612,0.000193,0.000458,0.003713,0.008372,0.013588,0.028069,0.069569,0.116401,0.146031,2026-05-11,Quotidienne,0.00237885,14152.02133831,True
MA0000040347,4034,PATRIMOINE ACTIONS,WAFA GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,2294677035.29,1996.77,0.02388,-0.004849,0.006051,0.04385,0.031842,-0.023637,0.067506,0.443264,0.766537,0.620794,2026-05-11,Quotidienne,0.00199677,2294.67703529,True
MA0000040214,4021,PATRIMOINE OBLIGATIONS,WAFA GESTION,FCP,OMLT,]3   7],MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.01,0.02,ATTIJARIWAFA BANK,WAFA GESTION,2321200943.16,425.43,0.000141,-0.000118,0.001554,0.009539,0.007507,-0.002298,,,,,2026-05-11,Quotidienne,0.00042543,2321.20094316,True
MA0000039364,3936,PROFIL FLEXIBLE,WAFA GESTION,FCP,DIVERSIFIÉ,-,75% MASI + 25% MBI MT,QUOTIDIENNE,FGP,DISTRIBUANT,0.02,0.02,0.02,ATTIJARIWAFA BANK,WAFA GESTION; ATTIJARIWAFA BANK,1045556032.65,1666.96,0.054177,-0.001958,0.005853,0.031318,0.067832,0.024378,0.095581,0.241351,0.315042,,2026-05-11,Quotidienne,0.00166696,1045.55603265,True
MA0000039869,3986,QUANTUM OPTIMUM CT,QUANTUM CAPITAL GESTION,FCP,OCT,"[0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.015,0.02,0.03,BANQUE CENTRALE POPULAIRE,QUANTUM CAPITAL GESTION,1869199464.23,1010.6,0.010105,0.000168,0.000495,0.003167,0.007889,,,,,,2026-05-11,Quotidienne,0.0010106,1869.19946423,True
MA0000038853,3885,R-MIXT COUVERTURE,IRG ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30%  MBI MT  + 25% MASI Rentabilité,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,IRG ASSET MANAGEMENT,1852815706.27,1326.81,0.002228,-0.002091,0.003813,0.019478,0.011149,-0.016033,0.032513,0.207662,0.397157,0.306648,2026-05-11,Quotidienne,0.0013268099999999999,1852.81570627,True
MA0000038879,3887,R-MIXT CROISSANCE,CFG GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CFG BANK,CFG GESTION,2575742527.356291,1364.94,0.001783,-0.001617,0.005392,0.021432,0.013507,-0.01582,0.033255,0.220691,0.411257,0.346985,2026-05-11,Quotidienne,0.00136494,2575.742527356291,True
MA0000041667,4166,R-MIXT OPTIMUM,WAFA GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI RENTABILITE,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,WAFA GESTION,5947911373.78,1239.07,0.008941,-0.001265,0.003637,0.021534,0.018687,-0.00655,0.034783,0.22195,0.403616,0.312435,2026-05-11,Quotidienne,0.0012390699999999999,5947.91137378,True
MA0000038861,3886,R-MIXT PERFORMANCE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI Rentabilité,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,BMCE CAPITAL GESTION,5768561645.43,1314.63,-0.002451,-0.000722,0.004708,0.017902,0.011269,-0.019686,0.022382,0.205231,0.395855,0.296799,2026-05-11,Quotidienne,0.00131463,5768.561645430001,False
MA0000038846,3884,R-MIXT SELECTION,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30%  MBI MT  + 25% MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,UPLINE CAPITAL MANAGEMENT,5789591168.43,1314.73,-0.001746,-0.001413,0.004439,0.018421,0.00901,-0.016899,0.023216,0.217117,0.403756,0.300734,2026-05-11,Quotidienne,0.00131473,5789.59116843,False
MA0000041238,4123,RMA RENDEMENT CT,RMA ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.02,0.02,BANK OF AFRICA,RMA ASSET MANAGEMENT,1224895.33,122.49,0.006905,0.000163,0.000327,0.002701,0.005913,0.009311,0.017781,0.045672,0.075984,0.096009,2026-05-11,Quotidienne,0.00012249,1.22489533,True
MA0000041097,4109,RMA TRESO PLUS,RMA ASSET MANAGEMENT,FCP,MONÉTAIRE,"< 0,5",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,BANK OF AFRICA,RMA ASSET MANAGEMENT,157452784.86,102.44,0.034538,0.000195,0.000391,0.004412,0.032349,0.037787,0.048516,0.109138,0.193105,0.323172,2026-05-11,Quotidienne,0.00010244,157.45278486,True
MA0000037459,3745,SECURITE TRESO PLUS,SAHAM CAPITAL GESTION,FCP,OCT,"[0,5  1,1[",MBI CT,QUOTIDIENNE,FNPP,DISTRIBUANT,0.0,0.0,0.02,SAHAM BANK,SAHAM BANK,5698833.43,1118.95,0.007963,0.000179,0.000438,0.002823,0.006422,0.010156,0.020093,0.05436,0.091946,0.121596,2026-05-11,Quotidienne,0.00111895,5.69883343,True
MA0000030298,3029,SICAV OBLIGATIONS PÉRENNITÉ,CDG CAPITAL GESTION,SICAV,OMLT,"[1,1  16[",MBI MT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,6230273147.59,3281.87,-0.010221,0.000177,0.001242,0.004647,0.002983,-0.010257,0.007441,0.067702,0.12028,0.117708,2026-05-11,Quotidienne,0.00328187,6230.27314759,False
MA0000039828,3982,SN ACTIONS,CIH CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI RB,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,CIH BANK,CIH CAPITAL MANAGEMENT,646921.72,161730.43,-0.005876,-0.003927,0.004451,0.022782,0.006809,-0.037455,,,,,2026-05-11,Quotidienne,0.16173042999999998,0.6469217199999999,False
MA0000041964,4196,SOCIAL IMPACT FUND,SAHAM CAPITAL GESTION,FCP,MONÉTAIRE,"]0 0,5]",MONIA,QUOTIDIENNE,FGP,MIXTE,0.02,0.06,0.005,SAHAM BANK,SAHAM BANK,108241564.57,1039.4,0.008323,0.000183,0.000375,0.002073,0.005816,0.011001,0.022374,0.053768,0.087894,,2026-05-11,Quotidienne,0.0010394,108.24156457,True
MA0000035735,3573,STAFF ACTION,CFG GESTION,FCP,ACTIONS,-,CFG 25 FLOTTANT,QUOTIDIENNE,FNPP,CAPITALISANT,0.003,0.003,0.02,CFG BANK,CFG GESTION; CFG BANK,52549091.00591,4606.34,0.001322,-0.00667,0.007128,0.043353,0.016029,-0.051952,0.064366,0.454403,0.896339,0.817685,2026-05-11,Quotidienne,0.0046063400000000004,52.54909100591,True
MA0000039836,3983,STERLING BOND,STERLING ASSET MANAGEMENT,FCP,OMLT,[2  6],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,STERLING ASSET MANAGEMENT,342063736.43,1004.55,-0.001858,-0.000159,0.000917,0.004028,0.006563,0.004751,,,,,2026-05-11,Quotidienne,0.0010045499999999999,342.06373643,False
MA0000039844,3984,STERLING EQUITY,STERLING ASSET MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,STERLING ASSET MANAGEMENT,883830120.48,947.2,0.019558,-0.003975,0.009216,0.034197,0.015677,-0.022961,,,,,2026-05-11,Quotidienne,0.0009472,883.83012048,True
MA0000039851,3985,STERLING SHORT TERM BOND,STERLING ASSET MANAGEMENT,FCP,OCT,"[0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,SAHAM BANK,STERLING ASSET MANAGEMENT,1376445690.8,1013.16,0.010321,0.000188,0.000454,0.00294,0.009154,0.012583,,,,,2026-05-11,Quotidienne,0.00101316,1376.4456908,True
MA0000038606,3860,TWIN CASH,TWIN CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.006,CFG BANK,TWIN CAPITAL GESTION; CFG BANK,1011776007.07,1157.88,0.009011,0.000181,0.000423,0.002632,0.006738,0.012753,0.025162,0.061321,0.097215,0.137563,2026-05-11,Quotidienne,0.00115788,1011.7760070700001,True
MA0000039935,3993,TWIN LIQUID BANK,TWIN CAPITAL GESTION,FCP,OCT,"[0,5  1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.01,BCP,TWIN CAPITAL GESTION,1012415.8,1012.41,,0.003937,0.008688,0.011106,,,,,,,2026-05-11,Quotidienne,0.00101241,1.0124158,False
MA0000039927,3992,TWIN PERFORMANCE,TWIN CAPITAL GESTION,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BCP,TWIN CAPITAL GESTION,1014162.58,101.41,,-0.00432,0.00158,0.010764,,,,,,,2026-05-11,Quotidienne,0.00010140999999999999,1.01416258,False
MA0000038655,3865,TWIN TREASURY,TWIN CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.008,CIH BANK,TWIN CAPITAL GESTION; CIH BANK,825165276.3,1178.88,0.010223,0.000255,0.000764,0.004071,0.009315,0.013045,0.027776,0.073368,0.114664,0.154045,2026-05-11,Quotidienne,0.0011788800000000002,825.1652763,True
MA0000042368,4236,UNIVERS OBLIGATIONS,WAFA GESTION,FCP,OMLT,"]1,1  13]",50% MBI MLT +50% MBI MT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,ATTIJARIWAFA BANK,WAFA GESTION,3512598499.92,1923.14,0.011232,-0.000353,-0.002671,0.000593,0.017723,0.028538,0.045264,0.118736,0.216977,0.200859,2026-05-11,Quotidienne,0.00192314,3512.59849992,True
MA0000040040,4004,UPLINE ACTIONS,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.005,0.02,BCP,UPLINE CAPITAL MANAGEMENT,2966484.29,5297.54,0.000752,-0.006029,0.009634,0.041828,0.012068,-0.052927,0.034569,0.405138,0.805268,0.618964,2026-05-11,Quotidienne,0.00529754,2.96648429,True
MA0000040552,4055,UPLINE BONDS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]2,5  6,5]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1797429.78,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.015152,0.098361,,,2026-05-11,Quotidienne,6.7e-07,1.79742978,False
MA0000037350,3735,UPLINE CAPITAL GARANTI,UPLINE CAPITAL MANAGEMENT,FCP,CONTRACTUEL,-,TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,4114430075.6,13157.33,0.007439,0.00016,0.000376,0.00173,0.004956,0.009989,0.020393,0.0452,0.074097,0.105429,2026-05-11,Quotidienne,0.01315733,4114.4300756,True
MA0000036014,3601,UPLINE CASH,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MONIA,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,798627411.97,23385.18,0.008112,0.000176,0.000391,0.002218,0.005884,0.010886,0.021706,0.052314,0.084072,0.115772,2026-05-11,Quotidienne,0.023385180000000002,798.62741197,True
MA0000039331,3933,UPLINE CROISSANCE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI + 30% MASI RB,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,1096876.75,1096.88,-0.01365,-0.000365,0.000392,0.005095,-0.001338,-0.016877,0.00621,0.062395,0.090815,,2026-05-11,Quotidienne,0.0010968800000000002,1.09687675,False
MA0000036402,3640,UPLINE EQUILIBRE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI GLOBAL + 25% MASI 20,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,565315060.67,123.79,-0.000953,-0.002739,0.005687,0.025686,0.013899,-0.025085,0.024075,-0.072366,,,2026-05-11,Quotidienne,0.00012379,565.31506067,False
MA0000037368,3736,UPLINE HORIZON,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  5,1]",MBI GLOBAL,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,10930116510.17,16195.21,-0.00014,0.000337,0.000891,0.005277,0.005789,-0.000322,0.01322,0.086677,0.162082,0.134399,2026-05-11,Quotidienne,0.016195209999999998,10930.11651017,False
MA0000038507,3850,UPLINE HORIZON DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1196606726.86,1148.15,0.008334,0.000183,0.000436,0.002856,0.006672,0.010429,0.021395,0.05481,0.092467,0.120671,2026-05-11,Quotidienne,0.0011481500000000001,1196.60672686,True
MA0000040024,4002,UPLINE OBLIG,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,5322734692.67,2142.96,0.010425,0.000219,0.00063,0.003888,0.008727,0.013618,0.026814,0.06948,0.112417,0.154961,2026-05-11,Quotidienne,0.00214296,5322.73469267,True
MA0000037376,3737,UPLINE OBLIG PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,2  5,2]",50% MBI CT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,2821754716.65,1795.55,0.005972,0.000284,0.001143,0.005257,0.008974,0.006063,0.022325,0.120643,0.235626,0.182637,2026-05-11,Quotidienne,0.00179555,2821.7547166500003,True
MA0000037384,3738,UPLINE OPPORTUNITES,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,80% MBI + 20% MASI,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,2204288229.23,19915.15,0.004929,-0.001541,0.003767,0.017762,0.01212,-0.008331,0.032238,0.220843,0.389638,0.281519,2026-05-11,Quotidienne,0.019915150000000003,2204.28822923,True
MA0000038556,3855,UPLINE PATRIMOINE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI RB,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1233023789.19,1281.19,-0.004692,-0.00138,0.004335,0.018531,0.011375,-0.019065,0.028654,0.245128,0.478103,0.387438,2026-05-11,Quotidienne,0.00128119,1233.0237891900001,False
MA0000036618,3661,UPLINE PERENNITE,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MBI CT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,8837375925.99,1774.45,0.009288,0.000186,0.000423,0.002814,0.006797,0.012537,0.02416,0.058438,0.094563,0.134893,2026-05-11,Quotidienne,0.0017744500000000001,8837.37592599,True
MA0000040016,4001,UPLINE RENDEMENT,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,7636742762.76,2855.13,0.001129,-4e-06,0.001403,0.007637,0.007915,0.000487,0.020232,0.114158,0.208265,0.14581,2026-05-11,Quotidienne,0.00285513,7636.74276276,True
MA0000039018,3901,UPLINE RETAIL SERENITE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",85% MBI CT + 15% MBI MT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,GROUPE BANQUE POPULAIRE,1102842.39,1102.84,0.006856,0.000145,0.000354,0.002518,0.005672,0.008781,0.017596,0.050284,0.082574,,2026-05-11,Quotidienne,0.00110284,1.10284239,True
MA0000039000,3900,UPLINE RETAIL SERENITE PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,GROUPE BANQUE POPULAIRE,1090068.08,1080.34,0.005098,0.000157,0.000611,0.003632,0.007695,0.006822,0.015854,0.057602,0.106475,,2026-05-11,Quotidienne,0.00108034,1.09006808,True
MA0000036006,3600,UPLINE TRESORERIE,UPLINE CAPITAL MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",100% TMP,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,301102637.48,19472.46,0.007627,0.000164,0.000333,0.001943,0.005216,0.010075,0.020111,0.048967,0.07868,0.114536,2026-05-11,Quotidienne,0.01947246,301.10263748,True
MA0000036576,3657,UPLINE VALEURS PLUS,UPLINE CAPITAL MANAGEMENT,FCP,ACTIONS,-,MASI,QUOTIDIENNE,FGP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,15277362.31,4414.15,0.001286,-0.005968,0.00984,0.042435,0.013847,-0.054342,0.038878,0.428051,0.847528,0.656466,2026-05-11,Quotidienne,0.0044141499999999995,15.277362310000001,True
MA0000042418,4241,WG BOND FUND,WAFA GESTION,FCP,OMLT,"]1,1 9]",MBI MLT,QUOTIDIENNE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,333173480.37,1135.6,0.00241,0.00037,0.001402,0.00688,0.010572,0.002304,0.019092,0.113518,0.160189,0.151293,2026-05-11,Quotidienne,0.0011355999999999998,333.17348037,True
MA0000041386,4138,WG MONETAIRE,WAFA GESTION,FCP,MONÉTAIRE,"]0  0,5]",TMP MARCHE INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,ATTIJARIWAFA BANK,WAFA GESTION,7181016553.57,1225.08,0.009094,0.000188,0.000416,0.002455,0.006482,0.012045,0.024889,0.059116,0.093675,0.13093,2026-05-11,Quotidienne,0.00122508,7181.01655357,True
